"Price","Beds","Lon","Lat"
175,"3",-2.8548436,53.36318
190,"3",-3.031726,53.483536
165,"3",-3.02773,53.472836
125,"3",-2.8958468,53.498123
210,"3",-3.0066297,53.49351
170,"3",-3.0171137,53.481873
114.95,"3",-2.8482237,53.364304
100,"3",-2.894191,53.346962
169.95,"3",-2.8598018,53.357174
140,"3",-3.0059855,53.48922
160,"3",-2.8531337,53.359577
160,"3",-3.03744,53.483017
140,"3",-3.0409522,53.48182
165,"3",-3.036694,53.478996
179.95,"3",-3.0234425,53.490627
215,"3",-2.9386573,53.50551
170,"3",-3.0342488,53.486263
150,"3",-3.0322287,53.476315
190,"3",-3.026597,53.490185
185,"3",-3.042825,53.482613
320,"3",-3.0147603,53.49124
139.95,"3",-2.8557699,53.35616
240,"3",-3.0151496,53.491768
230,"3",-3.0292773,53.485104
90,"3",-2.8750126,53.49078
250,"3",-3.0048542,53.500656
159.95,"3",-2.83378,53.367264
127.999,"3",-2.8790195,53.500866
350,"3",-3.007242,53.491997
160,"3",-3.0003982,53.502213
160,"3",-2.8301136,53.369617
185,"3",-3.0305862,53.492462
385,"3",-3.0440607,53.486286
180,"3",-3.026597,53.490185
125,"3",-3.0040784,53.495907
310,"3",-3.0302713,53.484447
275,"3",-3.0054984,53.50239
425,"3",-3.0375848,53.492035
80,"3",-2.8442261,53.345284
300,"3",-3.0102491,53.492958
370,"3",-3.0354004,53.49394
180,"3",-3.0252674,53.498173
280,"3",-3.0246298,53.49424
239.95,"3",-3.09176,53.3319
300,"3",-3.0326486,53.496075
280,"3",-3.0333848,53.49597
150,"3",-3.004633,53.497044
270,"3",-3.0504196,53.488075
325,"3",-3.0343926,53.49588
245,"3",-3.0069218,53.4982
225,"3",-2.795709,53.33805
175,"3",-2.8359525,53.359257
133,"3",-2.939245,53.427944
134.95,"3",-3.03687,53.3774
89.95,"3",-2.8328824,53.342056
275,"3",-3.0504196,53.488075
199.995,"3",-2.7948172,53.33774
69.95,"3",-3.02793,53.4116
475,"3",-3.0534897,53.492756
85,"3",-3.02388,53.4131
100,"3",-2.95518,53.431
400,"3",-3.0485983,53.495506
104.95,"3",-2.8275712,53.344673
74.95,"3",-2.8219898,53.34501
87.5,"3",-3.04257,53.4095
215,"3",-2.8047068,53.338943
199.95,"3",-2.795709,53.33805
200,"3",-2.8028152,53.33739
175,"3",-2.94714,53.4864
150,"3",-3.03383,53.4284
145,"3",-3.06017,53.4167
205,"3",-3.03706,53.4281
95,"3",-3.04525,53.4129
85,"3",-2.972055,53.440945
129.95,"3",-3.03558,53.3782
139.995,"3",-3.01308,53.3703
154.95,"3",-3.06873,53.4231
189.95,"3",-2.95504,53.3799
147.5,"3",-3.03816,53.4149
79.95,"3",-2.881284,53.47339
240,"3",-3.01857,53.3629
65,"3",-2.943609,53.42297
389.95,"3",-2.79989,53.4328
105,"3",-3.02333,53.38006
160,"3",-2.91878,53.3905
40,"3",-2.97749,53.4285
319.95,"3",-2.932023,53.506294
130,"3",-2.943435,53.413612
255,"3",-2.91576,53.4349
73,"3",-2.97591,53.4939
149.95,"3",-2.9349842,53.412575
199.95,"3",-2.9074,53.4314
275,"3",-2.9252095,53.37951
159,"3",-2.94249,53.4169
110,"3",-2.92521,53.4352
199.95,"3",-3.03943,53.4234
109.95,"3",-2.943053,53.431828
100,"3",-3.07843,53.3834
110,"3",-2.914037,53.415855
145,"3",-3.05152,53.4144
225,"3",-2.911415,53.40934
95,"3",-2.93392,53.4301
450,"3",-3.06779,53.3926
149.95,"3",-2.924229,53.42046
110,"3",-2.87201,53.419
139.95,"3",-2.910998,53.405308
220,"3",-2.88334,53.4067
325,"3",-2.9118,53.3626
260,"3",-3.04556,53.4353
49.95,"3",-2.97749,53.4285
145,"3",-2.97778,53.453
140,"3",-2.9035,53.4281
229.95,"3",-2.92323,53.3873
64,"3",-2.9617352,53.441963
195,"3",-2.89089,53.4195
120,"3",-2.99272,53.3614
149,"3",-2.88768,53.4342
85,"3",-2.907106,53.44862
249.95,"3",-2.90738,53.4001
350,"3",-3.0418,53.3817
150,"3",-2.92966,53.3943
240,"3",-2.907784,53.387177
265,"3",-2.896468,53.3989
125,"3",-2.9675004,53.389572
90,"3",-2.88258,53.4216
180,"3",-2.98566,53.3993
79.95,"3",-3.03731,53.4303
83,"3",-2.9812,53.4445
179.95,"3",-2.902213,53.443657
149.95,"3",-3.03816,53.4149
229.95,"3",-2.90865,53.3929
140,"3",-2.91878,53.3905
190,"3",-2.9446,53.5033
72,"3",-2.964718,53.450047
79.95,"3",-2.9297879,53.455044
189.95,"3",-2.88334,53.4067
115,"3",-2.99864,53.45
89.95,"3",-2.97485,53.4571
210,"3",-2.8928833,53.392914
265,"3",-2.9113104,53.382626
375,"3",-2.91449,53.3915
199.95,"3",-2.9453907,53.379135
184.95,"3",-2.9130137,53.38072
250,"3",-3.02574,53.3634
160,"3",-2.90117,53.4044
125,"3",-2.9926,53.4474
77.45,"3",-3.02027,53.3767
110,"3",-2.98491,53.4501
155,"3",-2.91205,53.4647
109.95,"3",-2.98769,53.4654
120,"3",-2.90171,53.4564
75,"3",-2.964718,53.450047
99.95,"3",-3.03518,53.3836
124.95,"3",-3.0116,53.3699
159.95,"3",-2.8928318,53.44933
105,"3",-3.02913,53.4131
109.95,"3",-2.98292,53.4528
144.995,"3",-2.869915,53.410324
405,"3",-2.8923275,53.385036
219.95,"3",-2.8716655,53.403965
97,"3",-2.98888,53.4594
245,"3",-2.90657,53.3867
87.5,"3",-3.02594,53.3873
189.95,"3",-2.88858,53.4001
70,"3",-2.99022,53.4557
105,"3",-3.03842,53.4313
190,"3",-2.91217,53.3874
199.995,"3",-3.05574,53.4185
90,"3",-2.947854,53.46494
99.95,"3",-3.03707,53.4105
240,"3",-3.04764,53.3906
80,"3",-3.02778,53.4128
499.95,"3",-3.05993,53.3891
230,"3",-2.94072,53.4838
429.95,"3",-2.912631,53.47034
170,"3",-3.00996,53.361
80,"3",-2.990535,53.457493
250,"3",-2.87351,53.392
122.95,"3",-3.02994,53.4103
195,"3",-3.05701,53.3789
135,"3",-3.04337,53.417
75,"3",-3.02447,53.4082
182.5,"3",-3.05513,53.4255
250,"3",-3.08498,53.3528
109.95,"3",-3.0323,53.4189
175,"3",-3.04321,53.4313
85,"3",-2.97833,53.46
110,"3",-3.03945,53.4212
92,"3",-3.02715,53.4146
150,"3",-3.05409,53.4138
154.95,"3",-3.00582,53.3614
125,"3",-2.97948,53.459
99.95,"3",-2.98241,53.4548
144.95,"3",-3.04917,53.4137
140,"3",-2.970756,53.461975
85,"3",-2.91762,53.4671
145,"3",-2.97758,53.4662
184.95,"3",-2.91317,53.3806
100,"3",-3.02592,53.3828
599.95,"3",-2.93928,53.3729
90,"3",-2.98086,53.4553
187,"3",-2.92735,53.4795
150,"3",-3.0476,53.4178
119.5,"3",-2.99728,53.4504
85,"3",-2.926153,53.465893
250,"3",-2.8661814,53.387978
150,"3",-2.9220412,53.472836
65,"3",-3.00257,53.461
195,"3",-2.8404784,53.406723
85,"3",-3.03379,53.3956
220,"3",-3.06258,53.4234
70,"3",-2.99022,53.4557
83,"3",-2.96314,53.4765
390,"3",-2.9031527,53.368694
175,"3",-3.03806,53.4387
109.995,"3",-2.97777,53.4588
64.95,"3",-3.00103,53.46
227,"3",-2.94192,53.4857
160,"3",-2.89176,53.3547
235,"3",-2.8975034,53.36734
79.5,"3",-3.02463,53.3848
99.95,"3",-3.03035,53.3839
110,"3",-3.04755,53.4144
180,"3",-2.83932,53.4155
135,"3",-2.96812,53.4655
129.95,"3",-2.95967,53.4767
90,"3",-2.95697,53.4632
130,"3",-2.98325,53.4706
179,"3",-3.00374,53.3727
115,"3",-3.04922,53.4132
130,"3",-2.99155,53.3615
345,"3",-3.02913,53.3625
120,"3",-3.04401,53.4169
115,"3",-3.04922,53.4132
187.5,"3",-2.92735,53.4795
125,"3",-3.05283,53.4138
154.95,"3",-3.00931,53.3689
125,"3",-2.90168,53.4799
75,"3",-2.8449607,53.424923
134.95,"3",-2.861479,53.41347
122.5,"3",-3.0343,53.3762
409.95,"3",-2.8697,53.3833
195,"3",-2.8540626,53.407547
90,"3",-3.0404,53.4115
115,"3",-3.04515,53.4302
94.995,"3",-2.90927,53.4646
85,"3",-3.03124,53.3833
148,"3",-2.992349,53.47001
144,"3",-2.992349,53.47001
159.95,"3",-3.06401,53.4238
94.95,"3",-3.0391,53.413
55,"3",-3.00111,53.4623
85,"3",-2.877466,53.466515
195,"3",-2.9311788,53.47801
84.5,"3",-2.91088,53.4655
155,"3",-3.00357,53.3614
450,"3",-2.84023,53.3786
159.995,"3",-2.9627,53.4902
95,"3",-2.96433,53.4761
120,"3",-2.91079,53.4674
125,"3",-3.01394,53.3679
210,"3",-2.91726,53.3624
359.95,"3",-3.05261,53.3701
129.95,"3",-2.8472886,53.391384
165,"3",-2.99115,53.4711
124.95,"3",-3.04958,53.4205
80,"3",-3.03707,53.4117
200,"3",-3.04182,53.3776
195,"3",-2.906859,53.35922
141.95,"3",-3.0528,53.4347
57.5,"3",-2.99176,53.4603
189.95,"3",-2.90684,53.3592
127.5,"3",-2.901137,53.483215
100,"3",-3.01778,53.3732
177.5,"3",-3.07335,53.4209
169.95,"3",-3.04445,53.4223
100,"3",-2.98615,53.4665
60,"3",-3.0288,53.3851
139.95,"3",-3.06145,53.4041
155,"3",-3.06428,53.3808
60,"3",-3.00862,53.3727
115,"3",-3.04958,53.4205
235,"3",-3.04351,53.3846
122.95,"3",-3.05282,53.4183
224.95,"3",-2.91123,53.4846
75,"3",-2.881092,53.47214
155,"3",-3.01404,53.3624
124.95,"3",-2.8343663,53.40264
225,"3",-3.06089,53.4233
125,"3",-3.05923,53.3988
82,"3",-2.8911,53.4937
210,"3",-2.94722,53.4833
169.95,"3",-3.04445,53.4223
115,"3",-3.05361,53.3981
155,"3",-3.05533,53.417
85,"3",-2.99565,53.3644
107,"3",-2.96658,53.4909
225,"3",-3.06189,53.425
174.95,"3",-2.9068995,53.469738
575,"3",-2.856936,53.450134
199.5,"3",-3.02066,53.3635
109.5,"3",-3.08299,53.3951
144.95,"3",-2.84367,53.4148
125,"3",-3.03651,53.3739
165,"3",-2.8401492,53.401382
99.995,"3",-2.98744,53.356
124.95,"3",-3.08875,53.4123
140,"3",-3.06522,53.422
229,"3",-3.05195,53.3909
235,"3",-2.96916,53.5044
99.95,"3",-2.98838,53.4827
130,"3",-2.94522,53.4984
135,"3",-3.00779,53.3659
155,"3",-2.96432,53.4784
135,"3",-2.83171,53.4112
75,"3",-3.02797,53.3788
105,"3",-3.02003,53.3767
440,"3",-3.04549,53.3698
160,"3",-3.0168462,53.47321
104.995,"3",-2.8995328,53.355995
128.995,"3",-2.80138,53.4237
115,"3",-2.902661,53.48185
230,"3",-2.815558,53.42687
220,"3",-3.05747,53.4207
79.5,"3",-3.0294,53.3799
155,"3",-2.9996264,53.480312
170,"3",-3.06012,53.4154
210,"3",-3.05709,53.4175
290,"3",-3.05594,53.4301
210,"3",-2.91068,53.4892
94.95,"3",-2.96534,53.4761
200,"3",-3.05195,53.3867
115,"3",-3.05543,53.3979
165,"3",-3.06699,53.3792
149.5,"3",-2.94095,53.4981
125,"3",-3.08217,53.3713
135,"3",-3.0378,53.3742
149.95,"3",-3.06226,53.4215
238.95,"3",-3.0698,53.4235
285,"3",-3.0558,53.3696
115,"3",-3.05403,53.3968
250,"3",-2.96137,53.4932
155,"3",-2.9702,53.493
259.95,"3",-3.05177,53.3892
125,"3",-2.99333,53.365
189.95,"3",-3.05075,53.3785
170,"3",-3.02773,53.472836
165,"3",-3.02773,53.472836
170,"3",-3.06315,53.3949
140,"3",-2.96615,53.4899
90,"3",-3.0294,53.3799
119.95,"3",-3.03919,53.3733
75,"3",-3.04678,53.401
147.5,"3",-2.8538413,53.364155
160,"3",-3.07088,53.3824
170,"3",-3.06226,53.4215
127.5,"3",-3.01963,53.372
110,"3",-2.7919,53.4216
200,"3",-3.02776,53.3693
179.95,"3",-2.887534,53.49925
220,"3",-2.7943,53.4301
135,"3",-2.88775,53.488667
65,"3",-2.9957743,53.488262
77.5,"3",-2.99541,53.3613
250,"3",-3.05332,53.3929
164.95,"3",-3.07733,53.4033
129.95,"3",-3.06468,53.3799
120,"3",-2.89485,53.499
129.995,"3",-2.99322,53.4765
137.5,"3",-2.905166,53.49046
209.95,"3",-3.01294,53.3438
77,"3",-2.98542,53.4882
119.95,"3",-2.97416,53.4845
144.995,"3",-2.800693,53.42426
132.95,"3",-2.97776,53.3438
95,"3",-2.97708,53.4887
140,"3",-2.90165,53.4912
135,"3",-3.08217,53.3713
125,"3",-3.03651,53.3739
142,"3",-2.98397,53.3326
182.5,"3",-3.02312,53.3563
164.95,"3",-2.9932,53.3569
99.95,"3",-2.8185527,53.414112
175,"3",-3.05934,53.3702
84.95,"3",-2.98152,53.4904
87,"3",-3.05767,53.4009
169.95,"3",-2.95669,53.5066
130,"3",-2.80257,53.4198
180,"3",-2.79501,53.3373
147.5,"3",-3.00993,53.3621
109.995,"3",-3.00076,53.4939
150,"3",-2.85791,53.3553
119.95,"3",-3.001,53.3474
240,"3",-3.05218,53.3698
220,"3",-3.0563,53.3706
69.995,"3",-2.870081,53.488438
84.95,"3",-2.9717,53.491
184.95,"3",-3.06185,53.3749
195,"3",-3.04333,53.4813
140,"3",-2.79878,53.4255
145.95,"3",-3.07088,53.3759
130,"3",-2.80902,53.4308
229.95,"3",-3.00593,53.3472
115,"3",-2.79431,53.4271
88.95,"3",-2.86884,53.4862
349.95,"3",-2.92364,53.4952
142,"3",-2.79699,53.4264
170,"3",-2.80159,53.41
260,"3",-3.05665,53.3914
155,"3",-2.89031,53.4994
99.95,"3",-3.08022,53.3992
100,"3",-2.80112,53.4197
99.95,"3",-2.85261,53.3447
164.5,"3",-2.80762,53.4138
185,"3",-2.93799,53.501
160,"3",-2.94674,53.4991
175,"3",-3.02899,53.3525
62,"3",-2.79943,53.4282
174.95,"3",-2.97556,53.3319
220,"3",-2.9392,53.5058
104.95,"3",-3.09096,53.4165
149.95,"3",-2.889629,53.48557
145,"3",-3.08991,53.4153
119.995,"3",-2.8284674,53.363007
190,"3",-3.05218,53.3698
159.95,"3",-3.0925,53.3912
190,"3",-2.79602,53.4315
185,"3",-3.05415,53.3686
110,"3",-3.08115,53.3909
104.95,"3",-3.09096,53.4165
184.95,"3",-2.93794,53.5032
275,"3",-2.932023,53.506294
109.95,"3",-2.80274,53.4098
170,"3",-3.05788,53.3778
195,"3",-3.06763,53.377
114.95,"3",-3.0892,53.4145
240,"3",-3.05228,53.3668
155,"3",-2.95453,53.5056
75,"3",-2.871816,53.49004
210,"3",-2.8241541,53.356762
97.5,"3",-3.09144,53.3805
194.95,"3",-2.95181,53.5031
65,"3",-2.88688,53.4928
125,"3",-2.886813,53.502293
225,"3",-3.05167,53.3685
115,"3",-2.88684,53.5023
145,"3",-3.06633,53.3802
105,"3",-2.80493,53.4179
112.5,"3",-2.82707,53.3619
160,"3",-2.80255,53.4244
115,"3",-3.08287,53.3782
150,"3",-3.06173,53.3755
140,"3",-2.80255,53.4244
120,"3",-2.88692,53.5031
125,"3",-2.79094,53.4237
235.95,"3",-2.79501,53.4269
109.95,"3",-3.09093,53.4145
90,"3",-3.08537,53.377
110,"3",-3.08671,53.3788
159.95,"3",-3.09252,53.3726
180,"3",-3.09048,53.3709
195,"3",-2.79143,53.506
190,"3",-2.79463,53.5054
325,"3",-3.0792,53.332
180,"3",-2.79487,53.5062
150,"3",-2.79328,53.5059
257.5,"3",-3.0911,53.3295
107.8,"3",-2.9782186,53.44449
233,"3",-2.89372,53.4201
130,"3",-2.97399,53.4594
94,"3",-2.877894,53.434425
950,"3",-2.93369,53.3757
165,"3",-2.8821,53.4536
230,"3",-3.06009,53.419
285,"3",-2.87406,53.3809
99.95,"3",-2.85046,53.4187
95,"3",-3.03027,53.3793
220,"3",-3.02048,53.3534
99.95,"3",-3.01644,53.372
180,"3",-2.85498,53.4526
94,"3",-2.89172,53.45995
84.95,"3",-3.03058,53.3854
269.95,"3",-3.04709,53.3681
70,"3",-2.96753,53.479
174.95,"3",-2.79399,53.4133
245,"3",-3.03154,53.3765
120,"3",-3.0322678,53.418938
425,"3",-3.04654,53.3782
170,"3",-2.95646,53.4926
79.95,"3",-3.05633,53.3989
150,"3",-3.033926,53.42836
315,"3",-3.0695,53.3869
89.95,"3",-2.97068,53.4945
159.95,"3",-2.9834,53.332
275,"3",-3.0437,53.3801
94.95,"3",-2.99285,53.4827
95,"3",-3.0452254,53.412884
115,"3",-3.017654,53.373432
192.5,"3",-3.05776,53.3692
145,"3",-2.80159,53.41
165,"3",-3.00413,53.3451
235,"3",-3.06943,53.3809
130,"3",-2.9895344,53.464943
260,"3",-3.0483668,53.391354
74.95,"3",-2.9831753,53.44202
145,"3",-2.9777524,53.45304
115,"3",-3.08007,53.3728
79,"3",-2.9789069,53.445614
100,"3",-2.9743981,53.489372
110,"3",-2.9685874,53.490337
85,"3",-2.978394,53.44492
90,"3",-2.9817505,53.44553
152.5,"3",-2.8854442,53.415577
80,"3",-2.978997,53.443638
105,"3",-3.0463378,53.39814
80,"3",-3.0573647,53.39825
105,"3",-2.9728222,53.457397
115,"3",-2.9794557,53.458996
145,"3",-3.0105333,53.391384
135,"3",-3.0105333,53.391384
50,"3",-2.9916918,53.461212
115,"3",-2.9986134,53.45
89.995,"3",-2.9823866,53.454826
140,"3",-3.004661,53.456783
110,"3",-3.0258603,53.39467
122.95,"3",-3.0300894,53.40974
120,"3",-3.0280907,53.386745
200,"3",-3.088143,53.354305
126.95,"3",-3.0191407,53.382195
199.95,"3",-2.808355,53.431717
100,"3",-3.0029175,53.371906
120,"3",-3.0439844,53.416885
120,"3",-3.0284567,53.420013
95,"3",-2.9927886,53.461086
130,"3",-3.0082903,53.370285
140,"3",-2.997328,53.470974
80,"3",-3.0208836,53.375862
140,"3",-3.0370765,53.38838
100,"3",-3.0113695,53.36829
120,"3",-3.032697,53.376415
138,"3",-3.0444577,53.416546
95,"3",-2.9814785,53.4716
132,"3",-3.0460358,53.431797
175,"3",-3.028296,53.37656
110,"3",-3.0355084,53.38139
170,"3",-3.0297496,53.375748
60,"3",-2.7906673,53.41131
160,"3",-3.0297136,53.374256
110,"3",-3.0372868,53.37724
89.95,"3",-3.029214,53.384068
135,"3",-3.02589,53.382774
135,"3",-2.802546,53.419777
95,"3",-3.034875,53.377583
83,"3",-3.0105429,53.37338
180,"3",-3.0176022,53.3618
129.95,"3",-3.0472639,53.421753
325,"3",-3.045931,53.382782
100,"3",-2.9904888,53.353176
130,"3",-3.0364835,53.373875
164.95,"3",-3.011875,53.368702
147.5,"3",-3.0133538,53.359455
90,"3",-2.968886,53.4889
200,"3",-3.0560763,53.392372
200,"3",-3.0238032,53.363476
125,"3",-2.9907935,53.485367
228.5,"3",-3.0238032,53.363476
80,"3",-2.9743981,53.489372
90,"3",-2.9698946,53.490166
150,"3",-3.0408301,53.37275
200,"3",-3.0540643,53.384586
170,"3",-3.0089784,53.35488
184.95,"3",-3.0305045,53.375256
220,"3",-3.0274837,53.362175
210,"3",-3.0570612,53.417553
130,"3",-2.9904888,53.353176
89.95,"3",-3.0602436,53.405155
135,"3",-3.0385647,53.37353
70,"3",-2.9900658,53.484535
145,"3",-3.066298,53.380184
150,"3",-2.9794054,53.342228
160,"3",-3.0120075,53.487667
80,"3",-2.983315,53.49368
154.95,"3",-3.0545764,53.390705
225,"3",-3.0618656,53.42498
175,"3",-2.9800944,53.341488
180,"3",-3.053278,53.373447
190,"3",-3.006057,53.34759
140,"3",-3.0581234,53.376083
325,"3",-3.0419185,53.376686
80,"3",-2.8049042,53.417953
180,"3",-2.9825943,53.339813
229.95,"3",-2.8200796,53.397285
140,"3",-2.8039868,53.40761
375,"3",-3.0296588,53.356403
270,"3",-2.996092,53.341553
170,"3",-3.0569265,53.370853
125,"3",-2.8029013,53.42744
230,"3",-3.007213,53.337997
210,"3",-3.0089498,53.34413
150,"3",-3.0232313,53.349007
69.999,"3",-2.985137,53.49165
89.95,"3",-2.970657,53.49452
230,"3",-3.0246294,53.356564
150,"3",-2.999724,53.499187
150,"3",-3.0629287,53.36744
265,"3",-3.0654094,53.381332
225,"3",-3.0578508,53.37783
250,"3",-3.000294,53.33498
120,"3",-2.7906673,53.41131
144.95,"3",-3.0091448,53.34476
150,"3",-2.9405568,53.50073
124.95,"3",-2.7934582,53.41981
100,"3",-2.8011,53.419685
150,"3",-3.0593064,53.365612
145,"3",-2.7931414,53.41087
140,"3",-2.801783,53.424816
115,"3",-2.7908788,53.421894
255,"3",-3.0072503,53.333206
229.95,"3",-3.0693061,53.377846
110,"3",-3.08483,53.39066
95,"3",-3.0863693,53.370205
99,"3",-2.7934582,53.41981
250,"3",-3.0057633,53.33383
160,"3",-3.0894904,53.37119
140,"3",-3.0927236,53.380062
220,"3",-3.0883186,53.34704
265,"3",-3.092345,53.34295
275,"3",-2.8955083,53.37683
100,"3",-2.9750893,53.462994
110,"3",-3.0530298,53.393234
105,"3",-2.988477,53.48815
165,"3",-3.0646532,53.379936
150,"3",-2.798195,53.42606
125,"3",-2.7927969,53.421467
99.95,"3",-2.939249,53.41699
115,"3",-2.939249,53.41699
105,"3",-2.939299,53.414482
69.95,"3",-2.9474487,53.41561
54.95,"3",-2.9436095,53.42297
89.95,"3",-2.9469032,53.413414
94.95,"3",-2.9481947,53.413307
85,"3",-2.9491408,53.413227
144.95,"3",-2.9383824,53.4118
99.95,"3",-2.9352484,53.4109
120,"3",-2.9523585,53.412464
100,"3",-2.9523585,53.412464
119.95,"3",-2.9523585,53.412464
87,"3",-2.9302769,53.422985
109.95,"3",-2.9536197,53.412346
110,"3",-2.9536197,53.412346
67.5,"3",-2.9479158,53.42646
100,"3",-2.9415069,53.427246
119.95,"3",-2.9388733,53.427258
100,"3",-2.9280007,53.422813
124.95,"3",-2.9548542,53.41105
94.95,"3",-2.9304543,53.42628
89.95,"3",-2.9304543,53.42628
109.95,"3",-2.9315677,53.429714
110,"3",-2.925123,53.422646
55,"3",-2.957735,53.424763
84.95,"3",-2.9319193,53.427906
119.95,"3",-2.923658,53.422398
85,"3",-2.930509,53.428104
97.5,"3",-2.9207947,53.418736
75,"3",-2.931875,53.429317
64.95,"3",-2.9232666,53.411983
89.95,"3",-2.9233494,53.411633
85,"3",-2.9233465,53.411507
82.5,"3",-2.9222667,53.412357
135,"3",-2.9044013,53.41201
108,"3",-2.918548,53.419918
99.95,"3",-2.9194787,53.412136
65,"3",-2.9516764,53.431767
89.995,"3",-2.9201164,53.41102
125,"3",-2.919104,53.42406
62.5,"3",-2.959073,53.430046
139.95,"3",-2.9146798,53.42056
139,"3",-2.926418,53.43238
119.95,"3",-2.9134667,53.415924
119.95,"3",-2.913383,53.420437
99.95,"3",-2.9342594,53.40147
84.95,"3",-2.9271114,53.402695
97.5,"3",-2.9117253,53.416798
115,"3",-2.9350288,53.400204
90,"3",-2.933025,53.43578
85,"3",-2.917243,53.406822
80,"3",-2.9104028,53.41547
135,"3",-2.9085033,53.415997
115,"3",-2.9097345,53.41588
74.995,"3",-2.951795,53.43708
134.95,"3",-2.9085033,53.415997
124.95,"3",-2.9085033,53.415997
99.95,"3",-2.9224136,53.401768
127.5,"3",-2.9081993,53.416557
90,"3",-2.908175,53.413303
139.95,"3",-2.906291,53.413857
143,"3",-2.906291,53.413857
114,"3",-2.9055357,53.41867
115,"3",-2.906189,53.41047
105,"3",-2.9060938,53.410244
165,"3",-2.9042728,53.413044
120,"3",-2.9057703,53.409878
125,"3",-2.9030733,53.416782
149.95,"3",-2.9057972,53.409023
109.95,"3",-2.9057972,53.409023
175,"3",-2.9088726,53.431194
194.95,"3",-2.9121997,53.40171
159.95,"3",-2.9031322,53.40678
64.95,"3",-2.9342182,53.444195
129.95,"3",-2.8975174,53.408035
225,"3",-2.8957853,53.42511
84.995,"3",-2.9246392,53.445427
169.95,"3",-2.8945756,53.40906
135,"3",-2.889964,53.41804
165,"3",-2.8940933,53.405434
145,"3",-2.8860846,53.41381
119.95,"3",-2.8836024,53.41818
115,"3",-2.8918023,53.436123
172.5,"3",-2.8803775,53.413574
160,"3",-2.8842106,53.409786
129.95,"3",-2.8816638,53.41321
149.95,"3",-2.88206,53.411278
149.95,"3",-2.8814843,53.423443
70,"3",-2.8801005,53.421288
38,"3",-2.9090707,53.450348
59.95,"3",-2.9051726,53.44902
69.95,"3",-2.8772287,53.425785
79.995,"3",-2.8757753,53.41805
135,"3",-2.875159,53.421738
84.95,"3",-2.8737211,53.42354
99.95,"3",-2.8798318,53.43596
64.95,"3",-2.8743148,53.426796
124.95,"3",-2.872262,53.423557
120,"3",-2.871729,53.423985
75,"3",-2.871729,53.423985
105,"3",-2.8961608,53.45082
85,"3",-2.8709736,53.426785
75,"3",-2.8678842,53.418457
71.5,"3",-2.8677776,53.419132
69.95,"3",-2.8742805,53.43759
94.95,"3",-2.8654265,53.418213
80,"3",-2.8655539,53.426697
135,"3",-2.864087,53.41745
69.995,"3",-2.8634624,53.418552
90,"3",-2.8566794,53.42769
139.995,"3",-2.9579654,53.46578
65,"3",-2.8609023,53.43334
80,"3",-2.8606646,53.43424
79.95,"3",-2.857779,53.427734
200,"3",-2.854638,53.412952
109.95,"3",-2.906197,53.46602
82.4,"3",-2.8514507,53.42059
148,"3",-2.8532467,53.429123
149.95,"3",-2.8532467,53.429123
135.95,"3",-2.8514862,53.4284
118,"3",-2.8500223,53.42743
139.95,"3",-2.849588,53.428295
125,"3",-2.843647,53.414818
170,"3",-2.8419087,53.41669
145,"3",-2.8493342,53.39519
150,"3",-2.9032154,53.359585
85,"3",-2.8367555,53.424736
150,"3",-2.8384006,53.4028
99.5,"3",-2.8323052,53.40261
165,"3",-2.8291028,53.419693
135,"3",-2.8210156,53.401375
159.995,"3",-2.8557699,53.35616
70,"3",-2.8472722,53.33906
198,"3",-2.822018,53.363644
80,"3",-2.8535044,53.3428
100,"3",-3.0045478,53.47814
129.95,"3",-2.8526301,53.4517
229.95,"3",-2.848586,53.456573
295,"3",-2.845887,53.454884
94.95,"3",-2.8068879,53.41703
175,"4",-2.86769,53.3891
430,"4",-2.90098,53.3765
420,"4",-2.895944,53.39522
275,"4",-2.90803,53.438847
240,"4",-2.94418,53.3926
235,"4",-2.88696,53.4331
175,"4",-2.86769,53.3891
199.995,"4",-2.919788,53.44304
255,"4",-3.021,53.4851
165,"4",-2.950654,53.414276
239.995,"4",-2.93673,53.4728
234.95,"4",-2.91588,53.4059
240,"4",-2.95216,53.424
165,"4",-2.945422,53.41038
280,"4",-2.92115,53.4203
120,"4",-2.93913,53.4254
240,"4",-2.938673,53.413197
165,"4",-2.950654,53.414276
225,"4",-2.94475,53.3904
140,"4",-2.92101,53.4197
100,"4",-2.93739,53.425
130,"4",-2.94977,53.4101
175,"4",-2.9492133,53.409046
280,"4",-2.945806,53.412777
198,"4",-2.93784,53.4305
250,"4",-2.902495,53.443455
65,"4",-2.93431,53.4257
230,"4",-2.947579,53.413357
280,"4",-3.00601,53.4978
550,"4",-2.95633,53.4241
410,"4",-2.906476,53.4203
265,"4",-2.9330585,53.41257
485,"4",-3.01708,53.4945
165,"4",-2.9300835,53.397583
189.95,"4",-2.93789,53.3964
125,"4",-2.91792,53.3986
280,"4",-2.841455,53.406673
320,"4",-2.873591,53.407246
130,"4",-2.98393,53.4437
245,"4",-2.89033,53.433
330,"4",-2.89206,53.4129
500,"4",-2.90662,53.4224
345,"4",-2.89575,53.4236
530,"4",-2.91475,53.4354
125,"4",-2.96508,53.4536
315,"4",-2.89268,53.413372
285,"4",-2.851031,53.405422
224.95,"4",-2.96659,53.4655
1250,"4",-2.891311,53.376667
135,"4",-2.97494,53.3841
